participant_id,variant,image_id,ground_truth,initial_response,had_doubt,ai_confidence_score,post_suggestion_action,effective_final_response
P0669,epsilon,epsilon_08,AI_midjourney,real,no,90,confirm,real
P0669,epsilon,epsilon_09,AI_magnific,real,yes,4,confirm,real
P0669,epsilon,epsilon_10,real,real,yes,1,confirm,real
P0669,epsilon,epsilon_11,real,real,yes,97,change,AI
P0669,epsilon,epsilon_12,AI_midjourney,real,yes,99,change,AI
P0669,epsilon,epsilon_13,real,AI,yes,3,change,real
P0669,epsilon,epsilon_14,AI_magnific,real,yes,98,change,AI
P0669,epsilon,epsilon_15,real,AI,yes,95,confirm,AI
P0670,epsilon,epsilon_01,AI_midjourney,AI,yes,90,confirm,AI
P0670,epsilon,epsilon_02,real,real,no,0,confirm,real
P0670,epsilon,epsilon_03,AI_midjourney,real,no,85,confirm,real
P0670,epsilon,epsilon_04,AI_magnific,AI,yes,17,confirm,AI
P0670,epsilon,epsilon_05,AI_magnific,real,no,2,confirm,real
P0670,epsilon,epsilon_06,AI_magnific,AI,yes,17,confirm,AI
P0670,epsilon,epsilon_07,real,real,no,98,confirm,real
P0670,epsilon,epsilon_08,AI_midjourney,AI,yes,90,confirm,AI
P0670,epsilon,epsilon_09,AI_magnific,real,yes,4,confirm,real
P0670,epsilon,epsilon_10,real,real,yes,1,confirm,real
P0670,epsilon,epsilon_11,real,AI,yes,97,confirm,AI
P0670,epsilon,epsilon_12,AI_midjourney,real,no,99,confirm,real
P0670,epsilon,epsilon_13,real,real,no,3,confirm,real
P0670,epsilon,epsilon_14,AI_magnific,AI,yes,98,confirm,AI
P0670,epsilon,epsilon_15,real,real,yes,95,confirm,real
P0671,epsilon,epsilon_01,AI_midjourney,real,no,90,confirm,real
P0671,epsilon,epsilon_02,real,AI,yes,0,confirm,AI
P0671,epsilon,epsilon_03,AI_midjourney,real,no,85,change,AI
P0671,epsilon,epsilon_04,AI_magnific,AI,yes,17,confirm,AI
P0671,epsilon,epsilon_05,AI_magnific,real,no,2,confirm,real
P0671,epsilon,epsilon_06,AI_magnific,AI,yes,17,confirm,AI
P0671,epsilon,epsilon_07,real,real,no,98,confirm,real
P0671,epsilon,epsilon_08,AI_midjourney,AI,yes,90,confirm,AI
P0671,epsilon,epsilon_09,AI_magnific,real,no,4,confirm,real
P0671,epsilon,epsilon_10,real,AI,no,1,confirm,AI
P0671,epsilon,epsilon_11,real,AI,no,97,confirm,AI
P0671,epsilon,epsilon_12,AI_midjourney,real,no,99,confirm,real
P0671,epsilon,epsilon_13,real,real,no,3,confirm,real
P0671,epsilon,epsilon_14,AI_magnific,AI,yes,98,confirm,AI
P0671,epsilon,epsilon_15,real,AI,no,95,change,real
P0672,epsilon,epsilon_01,AI_midjourney,real,yes,90,change,AI
P0672,epsilon,epsilon_02,real,real,yes,0,confirm,real
P0672,epsilon,epsilon_03,AI_midjourney,AI,no,85,confirm,AI
P0672,epsilon,epsilon_04,AI_magnific,AI,no,17,confirm,AI
P0672,epsilon,epsilon_05,AI_magnific,real,yes,2,confirm,real
P0672,epsilon,epsilon_06,AI_magnific,real,no,17,confirm,real
P0672,epsilon,epsilon_07,real,real,no,98,change,AI
P0672,epsilon,epsilon_08,AI_midjourney,AI,yes,90,confirm,AI
P0672,epsilon,epsilon_09,AI_magnific,AI,yes,4,change,real
P0672,epsilon,epsilon_10,real,real,no,1,confirm,real
P0672,epsilon,epsilon_11,real,real,no,97,change,AI
P0672,epsilon,epsilon_12,AI_midjourney,real,yes,99,change,AI
P0672,epsilon,epsilon_13,real,AI,yes,3,change,real
P0672,epsilon,epsilon_14,AI_magnific,AI,yes,98,confirm,AI
P0672,epsilon,epsilon_15,real,real,no,95,change,AI
P0673,epsilon,epsilon_01,AI_midjourney,real,yes,90,change,AI
P0673,epsilon,epsilon_02,real,real,no,0,confirm,real
P0673,epsilon,epsilon_03,AI_midjourney,real,yes,85,confirm,real
P0673,epsilon,epsilon_04,AI_magnific,AI,no,17,confirm,AI
P0673,epsilon,epsilon_05,AI_magnific,AI,yes,2,confirm,AI
P0673,epsilon,epsilon_06,AI_magnific,real,no,17,confirm,real
P0673,epsilon,epsilon_07,real,real,yes,98,confirm,real
P0673,epsilon,epsilon_08,AI_midjourney,AI,no,90,confirm,AI
P0673,epsilon,epsilon_09,AI_magnific,real,no,4,confirm,real
P0673,epsilon,epsilon_10,real,real,no,1,confirm,real
P0673,epsilon,epsilon_11,real,real,no,97,confirm,real
P0673,epsilon,epsilon_12,AI_midjourney,real,no,99,confirm,real
P0673,epsilon,epsilon_13,real,real,no,3,confirm,real
P0673,epsilon,epsilon_14,AI_magnific,AI,no,98,confirm,AI
P0673,epsilon,epsilon_15,real,real,yes,95,change,AI
P0674,epsilon,epsilon_01,AI_midjourney,AI,yes,90,confirm,AI
P0674,epsilon,epsilon_02,real,real,no,0,confirm,real
P0674,epsilon,epsilon_03,AI_midjourney,AI,yes,85,confirm,AI
P0674,epsilon,epsilon_04,AI_magnific,AI,yes,17,confirm,AI
P0674,epsilon,epsilon_05,AI_magnific,real,no,2,change,AI
P0674,epsilon,epsilon_06,AI_magnific,real,yes,17,confirm,real
P0674,epsilon,epsilon_07,real,real,no,98,confirm,real
P0674,epsilon,epsilon_08,AI_midjourney,AI,yes,90,confirm,AI
P0674,epsilon,epsilon_09,AI_magnific,AI,yes,4,confirm,AI
P0674,epsilon,epsilon_10,real,real,no,1,confirm,real
P0674,epsilon,epsilon_11,real,real,no,97,change,AI
P0674,epsilon,epsilon_12,AI_midjourney,AI,no,99,confirm,AI
P0674,epsilon,epsilon_13,real,AI,yes,3,change,real
P0674,epsilon,epsilon_14,AI_magnific,AI,yes,98,confirm,AI
P0674,epsilon,epsilon_15,real,real,no,95,confirm,real
P0675,epsilon,epsilon_01,AI_midjourney,AI,yes,90,change,real
P0675,epsilon,epsilon_02,real,AI,no,0,change,real
P0675,epsilon,epsilon_03,AI_midjourney,AI,no,85,confirm,AI
P0675,epsilon,epsilon_04,AI_magnific,AI,no,17,confirm,AI
P0675,epsilon,epsilon_05,AI_magnific,real,yes,2,confirm,real
P0675,epsilon,epsilon_06,AI_magnific,real,yes,17,confirm,real
P0675,epsilon,epsilon_07,real,real,no,98,change,AI
P0675,epsilon,epsilon_08,AI_midjourney,real,yes,90,confirm,real
P0675,epsilon,epsilon_09,AI_magnific,real,no,4,confirm,real
P0675,epsilon,epsilon_10,real,AI,no,1,confirm,AI
P0675,epsilon,epsilon_11,real,AI,no,97,change,real
P0675,epsilon,epsilon_12,AI_midjourney,real,no,99,confirm,real
P0675,epsilon,epsilon_13,real,real,no,3,confirm,real
P0675,epsilon,epsilon_14,AI_magnific,real,no,98,change,AI
P0675,epsilon,epsilon_15,real,AI,yes,95,confirm,AI
P0676,epsilon,epsilon_01,AI_midjourney,real,yes,90,confirm,real
P0676,epsilon,epsilon_02,real,real,yes,0,confirm,real
P0676,epsilon,epsilon_03,AI_midjourney,AI,yes,85,confirm,AI
P0676,epsilon,epsilon_04,AI_magnific,AI,yes,17,confirm,AI
P0676,epsilon,epsilon_05,AI_magnific,AI,yes,2,confirm,AI
P0676,epsilon,epsilon_06,AI_magnific,real,yes,17,confirm,real
P0676,epsilon,epsilon_07,real,AI,yes,98,confirm,AI
P0676,epsilon,epsilon_08,AI_midjourney,AI,no,90,confirm,AI
P0676,epsilon,epsilon_09,AI_magnific,real,yes,4,change,AI
P0676,epsilon,epsilon_10,real,real,no,1,confirm,real
P0676,epsilon,epsilon_11,real,AI,no,97,confirm,AI
P0676,epsilon,epsilon_12,AI_midjourney,AI,yes,99,confirm,AI
P0676,epsilon,epsilon_13,real,AI,no,3,confirm,AI
P0676,epsilon,epsilon_14,AI_magnific,AI,yes,98,confirm,AI
P0676,epsilon,epsilon_15,real,real,yes,95,confirm,real
P0677,epsilon,epsilon_01,AI_midjourney,AI,yes,90,confirm,AI
P0677,epsilon,epsilon_02,real,real,no,0,confirm,real
P0677,epsilon,epsilon_03,AI_midjourney,AI,no,85,confirm,AI
P0677,epsilon,epsilon_04,AI_magnific,AI,no,17,confirm,AI
P0677,epsilon,epsilon_05,AI_magnific,real,yes,2,confirm,real
P0677,epsilon,epsilon_06,AI_magnific,AI,yes,17,confirm,AI
P0677,epsilon,epsilon_07,real,real,no,98,confirm,real
P0677,epsilon,epsilon_08,AI_midjourney,AI,no,90,confirm,AI
P0677,epsilon,epsilon_09,AI_magnific,AI,yes,4,confirm,AI
P0677,epsilon,epsilon_10,real,real,yes,1,confirm,real
P0677,epsilon,epsilon_11,real,real,no,97,confirm,real
P0677,epsilon,epsilon_12,AI_midjourney,real,no,99,confirm,real
P0677,epsilon,epsilon_13,real,real,no,3,confirm,real
P0677,epsilon,epsilon_14,AI_magnific,AI,no,98,confirm,AI
P0677,epsilon,epsilon_15,real,real,yes,95,confirm,real
P0678,epsilon,epsilon_01,AI_midjourney,AI,yes,90,confirm,AI
P0678,epsilon,epsilon_02,real,real,no,0,confirm,real
P0678,epsilon,epsilon_03,AI_midjourney,AI,no,85,confirm,AI
P0678,epsilon,epsilon_04,AI_magnific,AI,no,17,confirm,AI
P0678,epsilon,epsilon_05,AI_magnific,AI,no,2,change,real
P0678,epsilon,epsilon_06,AI_magnific,AI,yes,17,change,real
P0678,epsilon,epsilon_07,real,real,no,98,confirm,real
P0678,epsilon,epsilon_08,AI_midjourney,AI,yes,90,confirm,AI
P0678,epsilon,epsilon_09,AI_magnific,real,no,4,confirm,real
P0678,epsilon,epsilon_10,real,real,no,1,confirm,real
P0678,epsilon,epsilon_11,real,real,no,97,change,AI
P0678,epsilon,epsilon_12,AI_midjourney,real,no,99,change,AI
P0678,epsilon,epsilon_13,real,real,no,3,confirm,real
P0678,epsilon,epsilon_14,AI_magnific,AI,yes,98,confirm,AI
P0678,epsilon,epsilon_15,real,real,no,95,change,AI
P0679,epsilon,epsilon_01,AI_midjourney,real,no,90,confirm,real
P0679,epsilon,epsilon_02,real,AI,yes,0,confirm,AI
P0679,epsilon,epsilon_03,AI_midjourney,real,yes,85,confirm,real
P0679,epsilon,epsilon_04,AI_magnific,real,no,17,confirm,real
P0679,epsilon,epsilon_05,AI_magnific,real,no,2,confirm,real
P0679,epsilon,epsilon_06,AI_magnific,AI,yes,17,confirm,AI
P0679,epsilon,epsilon_07,real,real,no,98,confirm,real
P0679,epsilon,epsilon_08,AI_midjourney,real,no,90,confirm,real
P0679,epsilon,epsilon_09,AI_magnific,real,no,4,confirm,real
P0679,epsilon,epsilon_10,real,AI,yes,1,change,real
P0679,epsilon,epsilon_11,real,real,yes,97,confirm,real
P0679,epsilon,epsilon_12,AI_midjourney,real,no,99,confirm,real
P0679,epsilon,epsilon_13,real,real,no,3,confirm,real
P0679,epsilon,epsilon_14,AI_magnific,AI,yes,98,confirm,AI
P0679,epsilon,epsilon_15,real,AI,yes,95,confirm,AI
P0680,epsilon,epsilon_01,AI_midjourney,AI,yes,90,confirm,AI
P0680,epsilon,epsilon_02,real,real,yes,0,confirm,real
P0680,epsilon,epsilon_03,AI_midjourney,real,no,85,confirm,real
P0680,epsilon,epsilon_04,AI_magnific,real,yes,17,confirm,real
P0680,epsilon,epsilon_05,AI_magnific,real,no,2,confirm,real
P0680,epsilon,epsilon_06,AI_magnific,real,yes,17,confirm,real
P0680,epsilon,epsilon_07,real,AI,yes,98,confirm,AI
P0680,epsilon,epsilon_08,AI_midjourney,real,yes,90,confirm,real
P0680,epsilon,epsilon_09,AI_magnific,real,no,4,confirm,real
P0680,epsilon,epsilon_10,real,real,no,1,confirm,real
P0680,epsilon,epsilon_11,real,AI,yes,97,confirm,AI
P0680,epsilon,epsilon_12,AI_midjourney,real,yes,99,change,AI
P0680,epsilon,epsilon_13,real,real,no,3,confirm,real
P0680,epsilon,epsilon_14,AI_magnific,real,no,98,confirm,real
P0680,epsilon,epsilon_15,real,AI,yes,95,confirm,AI
P0681,epsilon,epsilon_01,AI_midjourney,AI,no,90,confirm,AI
P0681,epsilon,epsilon_02,real,real,no,0,confirm,real
P0681,epsilon,epsilon_03,AI_midjourney,real,no,85,confirm,real
P0681,epsilon,epsilon_04,AI_magnific,real,no,17,confirm,real
P0681,epsilon,epsilon_05,AI_magnific,AI,no,2,confirm,AI
P0681,epsilon,epsilon_06,AI_magnific,AI,no,17,confirm,AI
P0681,epsilon,epsilon_07,real,real,no,98,confirm,real
P0681,epsilon,epsilon_08,AI_midjourney,AI,no,90,confirm,AI
P0681,epsilon,epsilon_09,AI_magnific,real,no,4,confirm,real
P0681,epsilon,epsilon_10,real,real,no,1,confirm,real
P0681,epsilon,epsilon_11,real,real,no,97,confirm,real
P0681,epsilon,epsilon_12,AI_midjourney,real,no,99,confirm,real
P0681,epsilon,epsilon_13,real,real,no,3,confirm,real
P0681,epsilon,epsilon_14,AI_magnific,real,no,98,confirm,real
P0681,epsilon,epsilon_15,real,real,no,95,confirm,real
P0682,epsilon,epsilon_01,AI_midjourney,AI,yes,90,confirm,AI
P0682,epsilon,epsilon_02,real,real,no,0,confirm,real
P0682,epsilon,epsilon_03,AI_midjourney,AI,no,85,confirm,AI
P0682,epsilon,epsilon_04,AI_magnific,AI,no,17,confirm,AI
P0682,epsilon,epsilon_05,AI_magnific,real,yes,2,confirm,real
P0682,epsilon,epsilon_06,AI_magnific,AI,yes,17,confirm,AI
P0682,epsilon,epsilon_07,real,real,no,98,confirm,real
P0682,epsilon,epsilon_08,AI_midjourney,AI,no,90,confirm,AI
P0682,epsilon,epsilon_09,AI_magnific,real,no,4,confirm,real
P0682,epsilon,epsilon_10,real,real,no,1,confirm,real
P0682,epsilon,epsilon_11,real,real,no,97,confirm,real
P0682,epsilon,epsilon_12,AI_midjourney,real,yes,99,change,AI
P0682,epsilon,epsilon_13,real,real,no,3,confirm,real
P0682,epsilon,epsilon_14,AI_magnific,AI,no,98,confirm,AI
P0682,epsilon,epsilon_15,real,real,no,95,confirm,real
P0683,epsilon,epsilon_01,AI_midjourney,AI,no,90,confirm,AI
P0683,epsilon,epsilon_02,real,AI,no,0,confirm,AI
P0683,epsilon,epsilon_03,AI_midjourney,real,no,85,confirm,real
P0683,epsilon,epsilon_04,AI_magnific,AI,no,17,confirm,AI
P0683,epsilon,epsilon_05,AI_magnific,real,no,2,confirm,real
P0683,epsilon,epsilon_06,AI_magnific,AI,yes,17,confirm,AI
P0683,epsilon,epsilon_07,real,real,yes,98,confirm,real
P0683,epsilon,epsilon_08,AI_midjourney,AI,yes,90,confirm,AI
P0683,epsilon,epsilon_09,AI_magnific,real,yes,4,confirm,real
P0683,epsilon,epsilon_10,real,real,no,1,confirm,real
P0683,epsilon,epsilon_11,real,AI,yes,97,confirm,AI
P0683,epsilon,epsilon_12,AI_midjourney,real,yes,99,confirm,real
P0683,epsilon,epsilon_13,real,real,no,3,confirm,real
P0683,epsilon,epsilon_14,AI_magnific,real,yes,98,confirm,real
P0683,epsilon,epsilon_15,real,real,yes,95,confirm,real
P0684,epsilon,epsilon_01,AI_midjourney,AI,yes,90,confirm,AI
P0684,epsilon,epsilon_02,real,AI,yes,0,confirm,AI
P0684,epsilon,epsilon_03,AI_midjourney,real,yes,85,confirm,real
P0684,epsilon,epsilon_04,AI_magnific,AI,yes,17,confirm,AI
P0684,epsilon,epsilon_05,AI_magnific,real,yes,2,confirm,real
P0684,epsilon,epsilon_06,AI_magnific,real,yes,17,confirm,real
P0684,epsilon,epsilon_07,real,real,yes,98,confirm,real
P0684,epsilon,epsilon_08,AI_midjourney,AI,yes,90,confirm,AI
P0684,epsilon,epsilon_09,AI_magnific,AI,yes,4,confirm,AI
P0684,epsilon,epsilon_10,real,real,yes,1,confirm,real
P0684,epsilon,epsilon_11,real,real,yes,97,confirm,real
P0684,epsilon,epsilon_12,AI_midjourney,real,yes,99,confirm,real
P0684,epsilon,epsilon_13,real,real,yes,3,confirm,real
P0684,epsilon,epsilon_14,AI_magnific,AI,yes,98,confirm,AI
P0684,epsilon,epsilon_15,real,real,yes,95,confirm,real
P0685,epsilon,epsilon_01,AI_midjourney,AI,no,90,confirm,AI
P0685,epsilon,epsilon_02,real,real,yes,0,confirm,real
P0685,epsilon,epsilon_03,AI_midjourney,AI,yes,85,confirm,AI
P0685,epsilon,epsilon_04,AI_magnific,AI,no,17,confirm,AI
P0685,epsilon,epsilon_05,AI_magnific,real,no,2,confirm,real
P0685,epsilon,epsilon_06,AI_magnific,AI,yes,17,confirm,AI
P0685,epsilon,epsilon_07,real,real,no,98,change,AI
P0685,epsilon,epsilon_08,AI_midjourney,AI,yes,90,confirm,AI
P0685,epsilon,epsilon_09,AI_magnific,real,yes,4,confirm,real
P0685,epsilon,epsilon_10,real,real,no,1,confirm,real
P0685,epsilon,epsilon_11,real,real,no,97,change,AI
P0685,epsilon,epsilon_12,AI_midjourney,real,no,99,change,AI
P0685,epsilon,epsilon_13,real,real,no,3,confirm,real
P0685,epsilon,epsilon_14,AI_magnific,AI,yes,98,confirm,AI
P0685,epsilon,epsilon_15,real,AI,yes,95,confirm,AI
P0686,epsilon,epsilon_01,AI_midjourney,AI,yes,90,confirm,AI
P0686,epsilon,epsilon_02,real,real,no,0,confirm,real
P0686,epsilon,epsilon_03,AI_midjourney,AI,yes,85,confirm,AI
P0686,epsilon,epsilon_04,AI_magnific,AI,yes,17,confirm,AI
P0686,epsilon,epsilon_05,AI_magnific,real,no,2,confirm,real
P0686,epsilon,epsilon_06,AI_magnific,real,no,17,confirm,real
P0686,epsilon,epsilon_07,real,real,no,98,confirm,real
P0686,epsilon,epsilon_08,AI_midjourney,AI,yes,90,confirm,AI
P0686,epsilon,epsilon_09,AI_magnific,real,no,4,confirm,real
P0686,epsilon,epsilon_10,real,real,no,1,confirm,real
P0686,epsilon,epsilon_11,real,real,no,97,confirm,real
P0686,epsilon,epsilon_12,AI_midjourney,real,no,99,confirm,real
P0686,epsilon,epsilon_13,real,real,no,3,confirm,real
P0686,epsilon,epsilon_14,AI_magnific,AI,yes,98,confirm,AI
P0686,epsilon,epsilon_15,real,AI,no,95,confirm,AI
P0687,epsilon,epsilon_01,AI_midjourney,AI,yes,90,confirm,AI
P0687,epsilon,epsilon_02,real,real,no,0,confirm,real
P0687,epsilon,epsilon_03,AI_midjourney,real,no,85,confirm,real
P0687,epsilon,epsilon_04,AI_magnific,AI,yes,17,confirm,AI
P0687,epsilon,epsilon_05,AI_magnific,real,no,2,confirm,real
P0687,epsilon,epsilon_06,AI_magnific,AI,no,17,confirm,AI
P0687,epsilon,epsilon_07,real,real,no,98,change,AI
P0687,epsilon,epsilon_08,AI_midjourney,real,no,90,change,AI
P0687,epsilon,epsilon_09,AI_magnific,real,no,4,confirm,real
P0687,epsilon,epsilon_10,real,real,no,1,confirm,real
P0687,epsilon,epsilon_11,real,AI,yes,97,confirm,AI
P0687,epsilon,epsilon_12,AI_midjourney,AI,yes,99,confirm,AI
P0687,epsilon,epsilon_13,real,real,no,3,confirm,real
P0687,epsilon,epsilon_14,AI_magnific,AI,yes,98,confirm,AI
P0687,epsilon,epsilon_15,real,real,no,95,change,AI
P0688,epsilon,epsilon_01,AI_midjourney,AI,yes,90,confirm,AI
P0688,epsilon,epsilon_02,real,real,yes,0,confirm,real
P0688,epsilon,epsilon_03,AI_midjourney,AI,yes,85,confirm,AI
P0688,epsilon,epsilon_04,AI_magnific,AI,yes,17,confirm,AI
P0688,epsilon,epsilon_05,AI_magnific,real,yes,2,confirm,real
P0688,epsilon,epsilon_06,AI_magnific,AI,yes,17,confirm,AI
P0688,epsilon,epsilon_07,real,real,yes,98,confirm,real
P0688,epsilon,epsilon_08,AI_midjourney,AI,yes,90,confirm,AI
P0688,epsilon,epsilon_09,AI_magnific,real,yes,4,confirm,real
P0688,epsilon,epsilon_10,real,real,no,1,confirm,real
P0688,epsilon,epsilon_11,real,real,yes,97,confirm,real
P0688,epsilon,epsilon_12,AI_midjourney,real,no,99,confirm,real
P0688,epsilon,epsilon_13,real,real,yes,3,confirm,real
P0688,epsilon,epsilon_14,AI_magnific,AI,yes,98,confirm,AI
P0688,epsilon,epsilon_15,real,real,yes,95,confirm,real
P0689,epsilon,epsilon_01,AI_midjourney,real,yes,90,change,AI
P0689,epsilon,epsilon_02,real,AI,yes,0,change,real
P0689,epsilon,epsilon_03,AI_midjourney,real,yes,85,confirm,real
P0689,epsilon,epsilon_04,AI_magnific,AI,yes,17,change,real
P0689,epsilon,epsilon_05,AI_magnific,real,no,2,confirm,real
P0689,epsilon,epsilon_06,AI_magnific,real,yes,17,confirm,real
P0689,epsilon,epsilon_07,real,real,no,98,change,AI
P0689,epsilon,epsilon_08,AI_midjourney,AI,yes,90,confirm,AI
P0689,epsilon,epsilon_09,AI_magnific,real,no,4,confirm,real
P0689,epsilon,epsilon_10,real,real,yes,1,confirm,real
P0689,epsilon,epsilon_11,real,real,no,97,change,AI
P0689,epsilon,epsilon_12,AI_midjourney,real,yes,99,confirm,real
P0689,epsilon,epsilon_13,real,real,no,3,confirm,real
P0689,epsilon,epsilon_14,AI_magnific,AI,no,98,confirm,AI
P0689,epsilon,epsilon_15,real,real,no,95,confirm,real
P0690,epsilon,epsilon_01,AI_midjourney,real,no,90,confirm,real
P0690,epsilon,epsilon_02,real,AI,no,0,confirm,AI
P0690,epsilon,epsilon_03,AI_midjourney,AI,no,85,confirm,AI
P0690,epsilon,epsilon_04,AI_magnific,AI,yes,17,confirm,AI
P0690,epsilon,epsilon_05,AI_magnific,real,no,2,confirm,real
P0690,epsilon,epsilon_06,AI_magnific,AI,no,17,confirm,AI
P0690,epsilon,epsilon_07,real,AI,no,98,confirm,AI
P0690,epsilon,epsilon_08,AI_midjourney,AI,no,90,confirm,AI
P0690,epsilon,epsilon_09,AI_magnific,real,no,4,confirm,real
P0690,epsilon,epsilon_10,real,AI,no,1,confirm,AI
P0690,epsilon,epsilon_11,real,real,no,97,confirm,real
P0690,epsilon,epsilon_12,AI_midjourney,real,no,99,confirm,real
P0690,epsilon,epsilon_13,real,real,no,3,confirm,real
P0690,epsilon,epsilon_14,AI_magnific,AI,yes,98,confirm,AI
P0690,epsilon,epsilon_15,real,AI,no,95,confirm,AI
P0691,epsilon,epsilon_01,AI_midjourney,AI,yes,90,confirm,AI
P0691,epsilon,epsilon_02,real,AI,yes,0,change,real
P0691,epsilon,epsilon_03,AI_midjourney,AI,yes,85,confirm,AI
P0691,epsilon,epsilon_04,AI_magnific,AI,yes,17,change,real
P0691,epsilon,epsilon_05,AI_magnific,real,no,2,confirm,real
P0691,epsilon,epsilon_06,AI_magnific,AI,no,17,change,real
P0691,epsilon,epsilon_07,real,real,no,98,change,AI
P0691,epsilon,epsilon_08,AI_midjourney,real,no,90,confirm,real
P0691,epsilon,epsilon_09,AI_magnific,real,no,4,confirm,real
P0691,epsilon,epsilon_10,real,real,no,1,confirm,real
P0691,epsilon,epsilon_11,real,real,no,97,change,AI
P0691,epsilon,epsilon_12,AI_midjourney,real,yes,99,change,AI
P0691,epsilon,epsilon_13,real,real,no,3,confirm,real
P0691,epsilon,epsilon_14,AI_magnific,real,no,98,change,AI
P0691,epsilon,epsilon_15,real,AI,no,95,confirm,AI
P0692,epsilon,epsilon_01,AI_midjourney,AI,no,90,confirm,AI
P0692,epsilon,epsilon_02,real,real,yes,0,confirm,real
P0692,epsilon,epsilon_03,AI_midjourney,AI,yes,85,confirm,AI
P0692,epsilon,epsilon_04,AI_magnific,AI,yes,17,confirm,AI
P0692,epsilon,epsilon_05,AI_magnific,real,yes,2,confirm,real
P0692,epsilon,epsilon_06,AI_magnific,AI,yes,17,confirm,AI
P0692,epsilon,epsilon_07,real,real,yes,98,confirm,real
P0692,epsilon,epsilon_08,AI_midjourney,AI,yes,90,confirm,AI
P0692,epsilon,epsilon_09,AI_magnific,real,yes,4,confirm,real
P0692,epsilon,epsilon_10,real,real,yes,1,confirm,real
P0692,epsilon,epsilon_11,real,real,yes,97,confirm,real
P0692,epsilon,epsilon_12,AI_midjourney,real,yes,99,confirm,real
P0692,epsilon,epsilon_13,real,real,yes,3,confirm,real
P0692,epsilon,epsilon_14,AI_magnific,AI,no,98,confirm,AI
P0692,epsilon,epsilon_15,real,AI,yes,95,confirm,AI
P0693,epsilon,epsilon_01,AI_midjourney,AI,yes,90,confirm,AI
P0693,epsilon,epsilon_02,real,real,no,0,confirm,real
P0693,epsilon,epsilon_03,AI_midjourney,AI,yes,85,confirm,AI
P0693,epsilon,epsilon_04,AI_magnific,AI,no,17,confirm,AI
P0693,epsilon,epsilon_05,AI_magnific,real,no,2,confirm,real
P0693,epsilon,epsilon_06,AI_magnific,real,no,17,confirm,real
P0693,epsilon,epsilon_07,real,real,yes,98,confirm,real
P0693,epsilon,epsilon_08,AI_midjourney,AI,yes,90,confirm,AI
P0693,epsilon,epsilon_09,AI_magnific,real,no,4,confirm,real
P0693,epsilon,epsilon_10,real,real,no,1,confirm,real
